GeneStart	GeneEnd	Chromosome	HGNCsymbol
57509883 57533252 7 ZNF716
38158090 38175391 1 CDCA8
50747459 50765489 22 DENND6B
105607318 105635161 14 JAG2
63505821 63538927 7 ZNF727
110693108 110744824 1 SLC6A17
140180783 140391929 5 PCDHA3
63688852 63727309 7 ZNF679
24649425 24658170 14 IPO4
36888551 36965907 20 BPI
3958451 3971121 19 DAPK3
63767837 63815238 7 ZNF736
140186659 140391929 5 PCDHA4
116638562 116818871 9 ZNF618
68605046 68620078 4 GNRHR
15817327 15853029 1 CASP9
56761446 57113357 3 ARHGEF3
140201222 140391929 5 PCDHA5
278365 285359 11 NLRP6
17397751 17399709 17 RASD1
110753965 110825722 1 KCNC4
84904525 84914120 15 GOLGA6L4
100737990 100791311 4 DAPP1
102453308 102715286 7 FBXL13
58549383 58554431 16 SETD6
54720737 54746649 19 LILRA6
38179552 38230805 1 EPHA10
179261436 179289173 5 C5orf45
116822407 116840752 9 AMBP
99496878 99520664 10 ZFYVE27
140207563 140391929 5 PCDHA6
6419602 6437672 12 PLEKHG6
74692332 74791145 8 UBE2W
184795838 184870802 3 C3orf70
126103921 126379362 8 NSMCE2
140213969 140391929 5 PCDHA7
21679241 21690311 12 C12orf39
126707437 126756235 3 PLXNA1
16435628 16438685 19 KLF2
20462783 20498991 16 ACSM2A
116848406 116861507 9 KIF12
110881128 110889299 1 RBM15
85144217 85171027 15 ZSCAN2
140220907 140391929 5 PCDHA8
21689123 21757781 12 GYS2
38259474 38266809 1 MANEAL
15853308 15918874 1 DNAJC16
184908412 184999778 3 EHHADH
100799493 100815647 4 LAMTOR3
140227048 140391929 5 PCDHA9
101367733 101396339 3 ZBTB11
47608198 47610746 11 FAM180B
63980262 64023484 7 ZNF680
47611216 47616211 11 C1QTNF4
68686594 68749750 4 TMPRSS11D
140235595 140391929 5 PCDHA10
101399935 101405626 3 RPL24
36974759 37005665 20 LBP
27565061 27702614 7 HIBADH
39926796 39967310 19 SUPT5H
126442563 126450647 8 TRIB1
15898848 15911605 1 AGMAT
64126511 64171404 7 ZNF107
94214542 94285521 7 SGCE
140248689 140391929 5 PCDHA11
47638867 47664175 11 MTCH2
3976054 3985467 19 EEF2
116917840 117074791 9 COL27A1
17408877 17495022 17 PEMT
15943995 15995539 1 DDI2
100817405 100867883 4 DNAJB14
110905470 110933704 1 SLC16A4
68775103 68829858 4 TMPRSS11A
53510686 53620000 14 DDHD1
15986364 15988217 1 RSC1A1
21788276 21910791 12 LDHB
85185999 85197574 15 WDR73
127564687 127570638 8 FAM84B
4007644 4039384 19 PIAS4
7154735 7163259 17 ELP5
128426535 128432311 8 POU5F1B
74851404 74884522 8 TCEB1
85566144 85631064 11 CCDC83
48658192 48659288 3 TMEM89
128747680 128753674 8 MYC
40465342 40540586 17 STAT3
76783463 76837523 17 USP36
117085336 117088755 9 ORM1
110943871 110950564 1 LAMTOR5
128959126 128960591 8 TMEM75
54754263 54761164 19 LILRB5
68918916 68995598 4 TMPRSS11F
74424713 74486102 14 ENTPD5
130760442 130799134 8 GSDMC
64254766 64294054 7 ZNF138
69054242 69083798 4 TMPRSS11BNL
129939732 130014699 11 APLP2
140255058 140391929 5 PCDHA12
289135 296107 11 ATHL1
110993822 110999976 1 PROK1
16466050 16582896 19 EPS15L1
69092371 69111438 4 TMPRSS11B
129984630 130008571 7 CPA5
117092149 117095532 9 ORM2
100869243 100871545 4 H2AFZ
111059839 111061797 1 KCNA10
50781733 50883514 22 PPP6R2
16010827 16061264 1 PLEKHM2
37284668 37408242 3 GOLGA4
21917889 21928515 12 KCNJ8
101442769 101489406 3 CEP97
140261793 140391929 5 PCDHA13
298200 299526 11 IFITM5
20547548 20587749 16 ACSM2B
111136202 111174096 1 KCNA2
307631 315272 11 IFITM2
74884672 74895018 8 TMEM70
242254515 242293442 2 SEPT2
30899130 30899952 6 SFTA2
111214310 111217655 1 KCNA3
313506 315272 11 IFITM1
140306302 140391929 5 PCDHAC1
319669 327537 11 IFITM3
111415775 111442550 1 CD53
17584787 17714767 17 RAI1
136499189 136542625 2 UBXN4
37101459 37207504 20 RALGAPB
4044362 4066943 19 ZBTB7A
47681143 47736941 11 AGBL2
369796 382116 11 B4GALNT4
126911974 126917025 3 C3orf56
156117157 156147543 1 SEMA4A
171034655 171511681 2 MYO3B
38268616 38273857 1 YRDC
111489807 111506701 1 LRIF1
90036206 90038942 16 CENPBD1
21950335 22094336 12 ABCC9
101498046 101547073 3 NXPE3
38272651 38275126 1 C1orf122
69176105 69215807 4 YTHDC1
4090319 4124126 19 MAP2K2
130851839 131029375 8 FAM49B
90071273 90086536 16 DBNDD1
140345820 140391936 5 PCDHAC2
185000729 185206885 3 MAP3K13
30908749 30921998 6 DPCR1
117096436 117156685 9 AKNA
38275239 38325292 1 MTF1
102553438 102585396 7 LRRC17
85198360 85201794 15 NMB
30951495 30957680 6 MUC21
48663156 48672926 3 SLC26A6
127291912 127317094 3 TPRA1
392614 404908 11 PKP3
111659955 111682838 1 DRAM2
30978251 31003179 6 MUC22
31079000 31080336 6 C6orf15
50883429 50913454 22 SBF1
94285637 94299007 7 PEG10
85668727 85780924 11 PICALM
101107027 101111939 4 DDIT4L
85212775 85259947 15 SEC11A
1611064 1613732 17 TLCD2
31082527 31107869 6 PSORS1C1
74903587 74941322 8 LY96
20621565 20808903 16 ACSM3
54777675 54785039 19 LILRB2
102715328 102740205 7 ARMC10
105639275 105647660 14 NUDT14
44039611 44066004 2 ABCG5
37209838 37217106 20 ADIG
101316498 101801283 4 EMCN
179289066 179334859 5 TBC1D9B
27778950 27884183 7 TAX1BP1
38326369 38412729 1 INPP5B
60047618 60140216 5 ELOVL7
37230577 37279678 20 ARHGAP40
140430979 140433512 5 PCDHB1
78985700 79096063 5 CMYA5
90086037 90111383 16 GAS8
140474227 140476962 5 PCDHB2
111682249 111727724 1 CEPT1
117164360 117267730 9 DFNB31
37353105 37358015 20 SLC32A1
140480234 140483406 5 PCDHB3
7163222 7167302 17 CLDN7
64330550 64391344 7 ZNF273
156163880 156182587 1 SLC25A44
140501581 140505201 5 PCDHB4
16062900 16067891 1 SLC25A34
37377085 37400834 20 ACTR5
4153598 4173051 19 CREB3L3
140514800 140517703 5 PCDHB5
100967461 101022064 12 GAS2L3
94536514 94925727 7 PPP1R9A
136545410 136594750 2 LCT
47738072 47788995 11 FNBP4
117350026 117360653 9 ATP6V1G1
75146935 75233563 8 JPH1
31082867 31088223 6 CDSN
85291866 85349659 15 ZNF592
48235320 48336831 12 VDR
31105313 31107127 6 PSORS1C2
117373486 117408702 9 C9orf91
58553855 58663790 16 CNOT1
156182773 156213123 1 PMF1-BGLAP
16083102 16113089 1 FBLIM1
38422647 38456593 1 SF3A3
57094469 57109460 3 SPATA12
37427760 37476988 3 C3orf35
6437923 6451280 12 TNFRSF1A
37434348 37551667 20 PPP1R16B
17713713 17740325 17 SREBF1
111729796 111747157 1 DENND2D
405716 417455 11 SIGIRR
117546915 117568406 9 TNFSF15
75233365 75401107 8 GDAP1
140529683 140532868 5 PCDHB6
117656003 117692697 9 TNFSF8
131949582 132068553 6 ENPP3
79275584 79287082 5 MTX3
140552243 140555957 5 PCDHB7
60169658 60240900 5 ERCC8
74486056 74549566 14 CCDC176
140557371 140560081 5 PCDHB8
27870192 28220362 7 JAZF1
85359911 85416713 15 ALPK3
140560980 140565793 5 PCDHB16
101111304 101522419 12 ANO4
140571942 140575215 5 PCDHB10
101546835 101579866 3 NFKBIZ
50919985 50924869 22 ADM2
131064353 131455906 8 ASAP1
140579183 140582618 5 PCDHB11
16174359 16266955 1 SPEN
37554955 37581703 20 FAM83D
69313167 69363322 4 TMPRSS11E
130029457 130080271 11 ST14
54416454 54425479 14 BMP4
4174106 4182601 19 SIRT6
47799639 47870107 11 NUP160
50925213 50929077 22 MIOX
37493606 37865005 3 ITGA9
64432154 64467062 7 ZNF117
79287134 79379110 5 THBS4
64451187 64467121 7 ERV3-1
140588269 140591696 5 PCDHB12
156182784 156212874 1 PMF1
140593509 140596993 5 PCDHB13
130020180 130027955 7 CPA1
1619817 1641893 17 WDR81
39971052 39984422 19 TIMM50
7184986 7191576 17 SLC2A4
140602931 140605858 5 PCDHB14
64838712 64866038 7 ZNF92
44066103 44105605 2 ABCG8
85955586 85989855 11 EED
140625147 140627799 5 PCDHB15
140682196 140683612 5 SLC25A2
85427885 85518876 15 SLC28A1
75736772 75767264 8 PI15
242295658 242434256 2 FARP2
16589868 16607003 19 CALR3
130096572 130184581 11 ZBTB44
140698057 140700330 5 TAF7
69402902 69434245 4 UGT2B17
185194284 185216845 3 TMEM41A
69512348 69536346 4 UGT2B15
33161365 33168630 6 RXRB
20634559 20710212 16 ACSM1
101944566 102269435 4 PPP3CA
54799854 54809952 19 LILRA3
111743393 111786062 1 CHI3L2
90095316 90096309 16 C16orf3
28338940 28865511 7 CREB5
140710252 140892546 5 PCDHGA1
38462442 38471278 1 FHL3
16607122 16632163 19 C19orf44
54863567 54886936 14 CDKN3
75896750 75946793 8 CRISPLD1
90122974 90158480 16 PRDM7
48357352 48362661 12 TMEM106C
54818353 54824409 19 LILRA5
156211753 156213112 1 BGLAP
38474930 38490496 1 UTP11L
140718539 140892546 5 PCDHGA2
20744986 20753406 16 THUMPD1
140723601 140892546 5 PCDHGA3
57124010 57204334 3 IL17RD
54844456 54850421 19 LILRA4
117782806 117880536 9 TNC
130274820 130298888 11 ADAMTS8
179338651 179499118 5 RNF130
140729828 140892546 5 PCDHGB1
69681711 69696914 4 UGT2B10
16268364 16302627 1 ZBTB17
49189296 49381676 2 FSHR
44113647 44223144 2 LRPPRC
37590942 37668366 20 DHX35
65338254 65424550 7 VKORC1L1
16628700 16653341 19 CHERP
417933 442011 11 ANO9
38509523 38512450 1 POU3F1
115438942 115490662 10 CASP7
31110216 31126015 6 CCHCR1
69794181 69817509 4 UGT2A3
39303870 39325495 1 RRAGC
105675623 105781926 14 BRF1
132021520 132022635 6 OR2A4
132029581 132032206 6 CTAGE9
20791515 20911671 16 ERI2
102740223 102790007 7 NAPEPLD
130318869 130346532 11 ADAMTS15
50941376 50946135 22 LMF2
65425671 65447301 7 GUSB
24658349 24682679 14 TM9SF1
140734768 140892546 5 PCDHGA4
130542851 130587247 11 C11orf44
140739703 140892546 5 PCDHGB2
117904097 118164923 9 DEC1
132129156 132216295 6 ENPP1
86013253 86056969 11 C11orf73
7191571 7197934 17 YBX2
74523553 74551196 14 ALDH6A1
39989535 39999121 19 DLL3
140743898 140892546 5 PCDHGA5
140749831 140892546 5 PCDHGB3
54865362 54882165 19 LAIR1
69917081 69978705 4 UGT2B7
79407050 79551898 5 SERINC5
185224050 185270401 3 LIPH
16330731 16335302 1 C1orf64
118916083 119164601 9 PAPPA
111833484 111863188 1 CHIA
58699013 58719008 16 SLC38A7
101818088 102198685 3 ZPLD1
94926988 95025673 7 PON1
16340523 16346089 1 HSPB7
130745331 130786404 11 SNX19
37903451 38025960 3 CTDSPL
40554470 40575535 17 PTRF
76320149 76479078 8 HNF4G
131792547 132054672 8 ADCY8
4183351 4224811 19 ANKRD24
53720362 53739099 12 SP7
179527795 179636153 5 RASGEF1C
448268 491393 11 PTDSS2
99526508 99531709 10 SFRP5
70065669 70080449 4 UGT2B11
119160439 119162885 9 PAPPA-AS1
99609996 99631337 10 GOLGA7B
33168222 33172216 6 SLC39A7
4229495 4237528 19 EBI3
53773960 53810230 12 SP1
1646130 1658562 17 SERPINF2
85523671 85682376 15 PDE8A
40021630 40023494 19 EID2B
6456009 6486896 12 SCNN1A
16660642 16683193 19 SLC35E1
140753651 140892546 5 PCDHGA6
39328636 39347289 1 MYCBP
111888910 111895635 1 PIFO
40028890 40030870 19 EID2
102937869 102969958 7 PMPCB
86085778 86134151 11 CCDC81
136597196 136633996 2 MCM6
140762467 140892546 5 PCDHGA7
40093164 40098116 19 LGALS13
156213206 156217881 1 PAQR6
48002113 48189670 11 PTPRJ
50946645 50961901 22 NCAPH2
22199108 22218608 12 CMAS
39330175 39347289 1 GJA9
140767452 140892546 5 PCDHGB4
40146534 40151287 19 LGALS16
58741035 58768261 16 GOT2
115511213 115543188 10 PLEKHS1
140772381 140892546 5 PCDHGA8
29034847 29235067 7 CPVL
111956936 111970399 1 OVGP1
48238344 48239314 11 OR4B1
140782520 140892546 5 PCDHGA9
48266608 48267622 11 OR4X2
40194946 40200084 19 LGALS14
39351479 39407471 1 RHBDL2
48285413 48286330 11 OR4X1
130033612 130082274 7 CEP41
102332443 102995969 4 BANK1
140787770 140892546 5 PCDHGB6
48327775 48328704 11 OR4S1
39314488 39317880 20 MAFB
48346472 48347507 11 OR4C3
140792743 140892546 5 PCDHGA10
94989256 95025680 7 PON3
48387037 48388017 11 OR4C5
16685718 16739873 19 MED26
48510269 48511332 11 OR4A47
39456895 39471731 1 AKIRIN1
79615444 79617661 5 SPZ1
39657458 39753127 20 TOP1
49050504 49059579 11 TRIM49B
179660143 179719099 5 MAPK9
16345370 16360545 1 CLCNKA
140797427 140892546 5 PCDHGB7
74551499 74667936 14 LIN52
49075266 49080664 11 TRIM64C
119187504 120177348 9 ASTN2
140800762 140891835 5 PCDHGA11
24674903 24677568 14 TSSK4
99624757 99790585 10 CRTAC1
111982512 111991998 1 WDR77
7210318 7215774 17 EIF5A
57231944 57260549 3 HESX1
140810185 140892546 5 PCDHGA12
4247076 4269087 19 CCDC94
77593454 77779521 8 ZFHX4
156219015 156252620 1 SMG5
48673902 48700348 3 CELSR3
131240373 132206716 11 NTM
127317066 127341276 3 MCM2
1665253 1680868 17 SERPINF1
40610862 40674629 17 ATP6V0A1
79703832 79775169 5 ZFYVE16
4278598 4290721 19 SHD
494512 507300 11 RNH1
61681146 62070939 16 CDH8
70146217 70160768 4 UGT2B28
111991486 112005395 1 ATP5F1
132269316 132272513 6 CTGF
76849059 76921469 17 TIMP2
4292229 4302428 19 TMIGD2
39765600 39811629 20 PLCG1
86152150 86383678 11 ME3
38029550 38048679 3 VILL
22216707 22589975 12 ST8SIA1
39491990 39500308 1 NDUFS5
60240956 60448853 5 NDUFAF2
119449581 119463579 9 TRIM32
105085753 105295744 3 ALCAM
49168187 49230222 11 FOLH1
112016414 112021134 1 C1orf162
54893654 54908149 14 CNIH1
120466610 120479149 9 TLR4
4304597 4323840 19 FSD1
53817639 53825318 12 AMHR2
57261765 57307496 3 APPL1
40221890 40228668 19 CLC
40267235 40276775 19 LEUTX
16370272 16383803 1 CLCNKB
121915736 122131745 9 BRINP1
112025970 112106584 1 ADORA3
136664247 136743670 2 DARS
156252726 156262976 1 TMEM79
132916335 133025889 8 EFR3A
24678789 24683075 14 CHMP4A
16384264 16400127 1 FAM131C
53835389 53840429 12 PRR13
140855580 140892542 5 PCDHGC3
16741562 16771253 19 SMIM7
140864741 140892546 5 PCDHGC4
86502101 86663952 11 PRSS23
242432089 242449145 2 STK25
40315990 40324841 19 DYRK1B
112084840 112259313 1 RAP1A
48366748 48398269 12 COL2A1
6469105 6622263 10 PRKCQ
65540785 65558545 7 ASL
20866247 20911706 16 DCUN1D3
60453536 60458301 5 SMIM15
16450832 16482582 1 EPHA2
95034175 95064510 7 PON2
103172198 103352415 4 SLC39A8
20911190 20936328 16 LYRM1
112223252 112298446 1 FAM212B
70345883 70391732 4 UGT2B4
54926393 54948080 19 TTYH1
86656721 86666433 11 FZD4
29161890 29553944 7 CHN2
156259880 156265463 1 C1orf85
54941202 54955914 14 GMFB
70454135 70518965 4 UGT2A1
74706175 74729441 14 VSX2
64977656 65160015 16 CDH11
112297867 112310638 1 DDX20
133036467 133071627 8 OC90
85923802 86292586 15 AKAP13
132617194 132722684 6 MOXD1
76967320 76976191 17 LGALS3BP
130126012 130146133 7 MEST
133073733 133123406 8 HHLA1
77892494 77913280 8 PEX2
86748886 87034800 11 TMEM135
185300284 185351339 3 SENP2
193310933 193415612 3 OPA1
132767006 132834337 6 STX7
20944433 21170762 16 DNAH3
24683143 24685276 14 MDP1
16771938 16800840 19 TMEM38A
6484211 6500733 12 LTBR
7214643 7218883 17 GPS2
70454135 70505360 4 UGT2A2
60628100 60841997 5 ZSWIM6
54960065 54973217 19 LENG8
132873832 132874860 6 TAAR8
132891461 132892498 6 TAAR6
79428374 79517502 8 PKIA
24683161 24701558 14 NEDD8-MDP1
112313284 112531777 1 KCND3
156268415 156269428 1 VHLL
132909731 132910877 6 TAAR5
74752126 74769759 14 ABCD4
132938161 132945414 6 TAAR2
101549271 101604185 12 SLC5A8
70454912 70518967 4 UGT2A1
49973943 49974971 11 OR4C13
132966123 132967142 6 TAAR1
16524349 16539104 1 ARHGEF19
50003009 50004071 11 OR4C12
54976530 55005567 14 CGRRF1
51411378 51412448 11 OR4A5
99894387 100004654 10 R3HCC1L
133002729 133035188 6 VNN1
79578282 79632000 8 ZC2HC1A
51515282 51516211 11 OR4C46
50961997 50964868 22 SCO2
55029658 55038595 11 TRIM48
112938803 113006078 1 CTTNBP2NL
16555368 16556038 1 C1orf134
55110627 55111707 11 OR4A16
55135360 55136394 11 OR4A15
16558195 16563657 1 RSG1
60933535 61047590 5 C5orf64
55321783 55322895 11 OR4C15
70586880 70653679 4 SULT1B1
38048987 38071253 3 PLCD1
179727690 179780387 5 GFPT2
54972981 54974894 19 LENG9
55339604 55340536 11 OR4C16
101673887 101780394 12 UTP20
102952921 102985320 7 DNAJC2
54976210 54984411 19 CDC42EP5
16830787 16928774 19 NWD1
65579591 65619555 7 CRCP
55370830 55371874 11 OR4C11
4324040 4342783 19 STAP2
55405834 55406772 11 OR4P4
16573334 16678949 1 FBXO42
113009163 113072787 1 WNT2B
55418380 55419315 11 OR4S2
55432614 55433671 11 OR4C6
79587978 79717758 8 IL7
1682779 1733928 17 SMYD4
87846410 87908635 11 RAB38
55009100 55021897 19 LAIR2
50964181 50968485 22 TYMP
55540914 55541858 11 OR5D13
55563032 55563976 11 OR5D14
39807088 39946312 20 ZHX3
55578854 55579952 11 OR5L1
55587086 55588073 11 OR5D18
66400533 66438686 16 CDH5
70676498 70725870 4 SULT1E1
55594695 55595630 11 OR5L2
24686058 24701660 14 NEDD8
16679070 16724640 1 SZRD1
55606228 55607214 11 OR5D16
55650773 55659286 11 TRIM51
61601989 61833076 5 KIF2A
133043926 133055904 6 VNN3
50968139 50971009 22 ODF3B
48701364 48723797 3 NCKIPSD
39969560 39989222 20 LPIN3
55043909 55057053 19 KIR3DX1
4343524 4360083 19 MPND
80523049 80578410 8 STMN2
123151147 123342448 9 CDK5RAP2
50986462 50989451 22 KLHDC7B
50989541 51001334 22 SYCE3
55681126 55682058 11 OR5W2
103422486 103538459 4 NFKB1
105374305 105588396 3 CBLB
55702932 55703876 11 OR5I1
55734975 55735990 11 OR10AG1
39988606 39995467 20 EMILIN3
55761157 55762101 11 OR5F1
88026760 88070955 11 CTSC
55797895 55798869 11 OR5AS1
55860753 55861762 11 OR8I2
242498136 242513546 2 BOK
55872519 55873457 11 OR8H2
55889849 55890787 11 OR8H3
100007447 100028007 10 LOXL4
55904247 55905194 11 OR8J3
16940211 16991164 19 SIN3B
55926870 55927793 11 OR8K5
53835525 53874946 12 PCBP2
242523820 242576864 2 THAP4
4360367 4400544 19 SH3GL1
55084387 55099027 19 LILRA2
70796799 70812289 4 CSN1S1
136871919 136875735 2 CXCR4
55033815 55260033 14 SAMD4A
179921412 180005405 5 CNOT6
40030741 40247133 20 CHD6
16713612 16763919 1 SPATA21
133133108 133493200 8 KCNQ3
55944094 55945032 11 OR5J2
55999490 56000737 11 OR5T2
66461200 66527432 16 BEAN1
22601517 22697480 12 C2CD5
56019676 56020698 11 OR5T3
21169698 21191937 16 TMEM159
56043029 56044146 11 OR5T1
56057529 56058566 11 OR8H1
6554033 6560884 12 CD27
56085783 56086721 11 OR8K3
56113421 56114507 11 OR8K1
56127691 56128764 11 OR8J1
56143100 56144029 11 OR8U1
127348024 127391652 3 PODXL2
24701628 24708448 14 GMPR2
65670186 65885530 7 TPST1
51007290 51017899 22 CPT1B
48436681 48500091 12 SENP1
56184734 56185708 11 OR5R1
133584320 133687838 8 LRRC6
56229945 56230877 11 OR5M9
56236964 56238014 11 OR5M3
86302554 86338261 15 KLHL25
76987799 77005949 17 CANT1
56257825 56258871 11 OR5M8
16767167 16786573 1 NECAP2
56309746 56310757 11 OR5M11
21208773 21225831 16 ZP2
56344212 56345263 11 OR5M10
6560856 6575683 12 TAPBPL
56380031 56380978 11 OR5M1
56408942 56409947 11 OR5AP2
56431138 56432163 11 OR5AR1
123363091 123476748 9 MEGF9
86685227 87572283 15 AGBL1
4402659 4445015 19 CHAF1A
13685706 14504141 10 FRMD4A
80676245 80680098 8 HEY1
1732996 1803376 17 RPA1
29603427 29606911 7 PRR15
21244986 21263750 16 ANKS4B
66093868 66276446 7 KCTD7
123514256 123555690 9 FBXW2
66541906 66586447 16 TK2
17746828 17875736 17 TOM1L2
29846102 29956682 7 WIPF3
57302375 57326710 3 ASB14
242576628 242613272 2 ATG4B
88237744 88799113 11 GRM5
95107756 95169544 7 ASB4
137523115 138435287 2 THSD7B
21250195 21314404 16 CRYM
88910620 89028927 11 TYR
55308726 55369570 14 GCH1
1837971 1928639 17 RTN4RL1
123577774 123605262 9 PSMD5
16865561 16866070 1 FAM231B
16999671 17003417 19 F2RL3
16888814 16940057 1 NBPF1
51007298 51021394 22 CHKB-CPT1B
100143322 100174941 10 PYROXD2
156278759 156337664 1 CCT3
55085346 55148979 19 LILRB1
4444996 4457819 19 UBXN6
180017103 180018540 5 SCGB3A1
123617977 123639606 9 PHF19
127391778 127399768 3 ABTB1
38080696 38165516 3 DLEC1
133697253 133772958 8 TMEM71
88418230 88799999 15 NTRK3
39546988 39952849 1 MACF1
138721590 138773930 2 HNMT
57327727 57530071 3 DNAH12
17003758 17137625 19 CPAMD8
56467864 56468781 11 OR9G1
56510303 56511287 11 OR9G4
48725436 48777786 3 IP6K2
7218947 7232712 17 NEURL4
103552660 103682151 4 MANBA
56756347 56757342 11 OR5AK2
21413558 21459888 16 NPIPB3
123664671 123691451 9 TRAF1
56949221 56959191 11 LRRC55
105714827 105717430 14 BTBD6
180028506 180076624 5 FLT4
57001051 57004709 11 APLNR
70820974 70826725 4 CSN2
51017378 51039884 22 CHKB
113066140 113163447 1 ST7L
77018896 77045870 17 C1QTNF1
70861647 70868287 4 STATH
29959719 30029905 7 SCRN1
57067112 57092426 11 TNKS1BP1
66586466 66600154 16 CKLF
123714616 123812554 9 C5
1933404 1946724 17 DPH1
6571403 6580153 12 VAMP1
31126319 31134936 6 TCF19
30050203 30066300 7 FKBP14
57093459 57103351 11 SSRP1
80830952 80942524 8 MRPS28
102984701 103009842 7 PSMC2
57105848 57138073 11 P2RX3
133787618 133861052 8 PHF20L1
105766900 105864484 14 PACS2
57144242 57148623 11 PRG3
70894130 70902255 4 HTN3
17160539 17186435 19 HAUS8
107096188 107097481 3 CCDC54
95212811 95225803 7 PDK4
57154267 57158130 11 PRG2
30067020 30170096 7 PLEKHA8
21608539 21668794 16 METTL9
66147151 66276451 7 RABGEF1
51039114 51052409 22 MAPK8IP2
132284871 133402414 11 OPCML
66586490 66613038 16 CKLF-CMTM1
133065009 133084598 6 VNN2
40701392 41818610 20 PTPRT
100175955 100206684 10 HPS1
130146089 130353598 7 COPG2
89057524 89322779 11 NOX4
156307105 156316786 1 TSACC
113161795 113214241 1 CAPZA1
133710526 133715433 11 SPATA19
130353488 130372268 7 TSGA13
24708849 24711880 14 TINF2
180166042 180167099 5 OR2Y1
57174427 57195053 11 SLC43A3
55405668 55493823 14 WDHD1
95401866 95739634 7 DYNC1I1
89002707 89010650 15 MRPL46
4502204 4517716 19 PLIN4
66600294 66613040 16 CMTM1
133778459 133826880 11 IGSF9B
21652609 21663981 16 IGSF6
123837141 123939888 9 CNTRL
89010684 89022222 15 MRPS11
180217541 180242652 5 MGAT1
4522543 4535236 19 PLIN5
61683081 61699766 5 DIMT1
107241783 107530171 3 BBX
55105047 55113555 19 LILRA1
17876127 17920203 17 LRRC48
74769772 74826711 14 VRTN
80870571 81143467 8 TPD52
6601150 6603007 12 MRPL51
42086568 42092245 20 SRSF6
133938820 134021896 11 JAM3
74872596 74892805 14 SYNDIG1L
16999498 17000007 1 FAM231A
17060447 17060956 1 FAM231C
242615157 242626406 2 DTYMK
66386212 66423538 7 TMEM248
74942895 74960880 14 NPC2
113215763 113243368 1 MOV10
133090509 133119701 6 SLC18B1
31132119 31148508 6 POU5F1
21689835 21772050 16 OTOA
